['##t', '2023-09-14T23:10:09.495356', 0.0007293224334716797, 1.446894884109497, 1.4476242065429688]
['shower', '2023-09-14T23:10:13.417085', 3.5762786865234375e-06, 0.10619831085205078, 0.1062018871307373]
['.', '2023-09-14T23:10:17.526914', 3.337860107421875e-06, 0.09432840347290039, 0.09433174133300781]
['hours', '2023-09-14T23:10:21.479214', 4.291534423828125e-06, 0.15216469764709473, 0.15216898918151855]
['sudden', '2023-09-14T23:10:25.475903', 3.0994415283203125e-06, 0.13445138931274414, 0.13445448875427246]
['they', '2023-09-14T23:10:29.475079', 3.0994415283203125e-06, 0.0973663330078125, 0.09736943244934082]
['.', '2023-09-14T23:10:33.619579', 3.5762786865234375e-06, 0.10735511779785156, 0.10735869407653809]
['bowls', '2023-09-14T23:10:37.694740', 3.5762786865234375e-06, 0.14483332633972168, 0.1448369026184082]
['to', '2023-09-14T23:10:41.710909', 5.245208740234375e-06, 0.14272665977478027, 0.1427319049835205]
['the', '2023-09-14T23:10:45.705054', 1.430511474609375e-06, 0.11521577835083008, 0.11521720886230469]
['a', '2023-09-14T23:10:49.742961', 3.5762786865234375e-06, 0.11083269119262695, 0.11083626747131348]
['day', '2023-09-14T23:10:53.686060', 3.0994415283203125e-06, 0.11450576782226562, 0.11450886726379395]
['not', '2023-09-14T23:10:57.635739', 1.6689300537109375e-06, 0.107818603515625, 0.10782027244567871]
['man', '2023-09-14T23:11:01.573081', 2.384185791015625e-06, 0.10375809669494629, 0.1037604808807373]
['have', '2023-09-14T23:11:05.550746', 2.6226043701171875e-06, 0.10866165161132812, 0.10866427421569824]
['refuge', '2023-09-14T23:11:09.556078', 1.6689300537109375e-06, 0.10207033157348633, 0.10207200050354004]
['if', '2023-09-14T23:11:13.575371', 3.0994415283203125e-06, 0.11220622062683105, 0.11220932006835938]
['player', '2023-09-14T23:11:17.568595', 2.384185791015625e-06, 0.11880207061767578, 0.1188044548034668]
['types', '2023-09-14T23:11:21.602287', 3.0994415283203125e-06, 0.1338646411895752, 0.13386774063110352]
['have', '2023-09-14T23:11:25.554788', 3.5762786865234375e-06, 0.11963295936584473, 0.11963653564453125]
['with', '2023-09-14T23:11:29.694890', 2.1457672119140625e-06, 0.09728431701660156, 0.09728646278381348]
['take', '2023-09-14T23:11:33.798181', 1.9073486328125e-06, 0.07357358932495117, 0.07357549667358398]
['the', '2023-09-14T23:11:37.872694', 1.6689300537109375e-06, 0.1064448356628418, 0.10644650459289551]
['.', '2023-09-14T23:11:41.801700', 3.0994415283203125e-06, 0.08781743049621582, 0.08782052993774414]
['these', '2023-09-14T23:11:45.811490', 3.0994415283203125e-06, 0.11797165870666504, 0.11797475814819336]
['"', '2023-09-14T23:11:49.853225', 2.86102294921875e-06, 0.10032844543457031, 0.10033130645751953]
['in', '2023-09-14T23:11:53.775297', 1.6689300537109375e-06, 0.13661861419677734, 0.13662028312683105]
['grocery', '2023-09-14T23:11:57.763902', 3.0994415283203125e-06, 0.12453651428222656, 0.12453961372375488]
['"', '2023-09-14T23:12:01.699772', 3.5762786865234375e-06, 0.11894941329956055, 0.11895298957824707]
['for', '2023-09-14T23:12:05.666507', 2.6226043701171875e-06, 0.11959075927734375, 0.11959338188171387]
['me', '2023-09-14T23:12:09.654943', 2.86102294921875e-06, 0.10289931297302246, 0.10290217399597168]
['have', '2023-09-14T23:12:13.763544', 2.6226043701171875e-06, 0.11958026885986328, 0.1195828914642334]
['there', '2023-09-14T23:12:17.715995', 2.86102294921875e-06, 0.09843206405639648, 0.0984349250793457]
['these', '2023-09-14T23:12:21.711955', 5.9604644775390625e-06, 0.13150286674499512, 0.13150882720947266]
['.', '2023-09-14T23:12:25.709812', 2.1457672119140625e-06, 0.10309505462646484, 0.10309720039367676]
['me', '2023-09-14T23:12:29.843048', 3.337860107421875e-06, 0.1002504825592041, 0.10025382041931152]
['because', '2023-09-14T23:12:33.927472', 5.245208740234375e-06, 0.12557721138000488, 0.12558245658874512]
['.', '2023-09-14T23:12:37.943125', 3.5762786865234375e-06, 0.06452584266662598, 0.0645294189453125]
['they', '2023-09-14T23:12:41.938598', 2.86102294921875e-06, 0.12951254844665527, 0.1295154094696045]
['he', '2023-09-14T23:12:45.975457', 3.0994415283203125e-06, 0.10184979438781738, 0.1018528938293457]
['have', '2023-09-14T23:12:49.918207', 2.6226043701171875e-06, 0.10885906219482422, 0.10886168479919434]
['.', '2023-09-14T23:12:53.869973', 3.0994415283203125e-06, 0.10010862350463867, 0.10011172294616699]
['always', '2023-09-14T23:12:57.807126', 2.6226043701171875e-06, 0.11053919792175293, 0.11054182052612305]
['.', '2023-09-14T23:13:01.782904', 1.9073486328125e-06, 0.13598346710205078, 0.1359853744506836]
['.', '2023-09-14T23:13:05.790449', 3.0994415283203125e-06, 0.09694790840148926, 0.09695100784301758]
['drink', '2023-09-14T23:13:09.805465', 1.6689300537109375e-06, 0.12581849098205566, 0.12582015991210938]
['in', '2023-09-14T23:13:13.802930', 3.337860107421875e-06, 0.11618638038635254, 0.11618971824645996]
['?', '2023-09-14T23:13:17.833691', 1.9073486328125e-06, 0.11103463172912598, 0.11103653907775879]
['are', '2023-09-14T23:13:21.789061', 1.9073486328125e-06, 0.09246587753295898, 0.0924677848815918]
['the', '2023-09-14T23:13:25.931121', 3.0994415283203125e-06, 0.07409214973449707, 0.07409524917602539]
['the', '2023-09-14T23:13:30.034384', 3.0994415283203125e-06, 0.1090385913848877, 0.10904169082641602]
['to', '2023-09-14T23:13:34.115457', 3.0994415283203125e-06, 0.13224005699157715, 0.13224315643310547]
['the', '2023-09-14T23:13:38.043478', 3.0994415283203125e-06, 0.13949298858642578, 0.1394960880279541]
['library', '2023-09-14T23:13:42.048651', 1.6689300537109375e-06, 0.11652779579162598, 0.11652946472167969]
['than', '2023-09-14T23:13:46.094853', 3.0994415283203125e-06, 0.1237189769744873, 0.12372207641601562]
['bowls', '2023-09-14T23:13:50.018456', 3.814697265625e-06, 0.1267242431640625, 0.12672805786132812]
['than', '2023-09-14T23:13:54.003854', 3.5762786865234375e-06, 0.13577604293823242, 0.13577961921691895]
['my', '2023-09-14T23:13:57.938847', 2.86102294921875e-06, 0.11321163177490234, 0.11321449279785156]
['not', '2023-09-14T23:14:01.906105', 2.1457672119140625e-06, 0.0951542854309082, 0.09515643119812012]
['of', '2023-09-14T23:14:05.893724', 1.6689300537109375e-06, 0.13086748123168945, 0.13086915016174316]
['a', '2023-09-14T23:14:10.002948', 3.0994415283203125e-06, 0.10000133514404297, 0.10000443458557129]
['no', '2023-09-14T23:14:13.952821', 1.9073486328125e-06, 0.0726020336151123, 0.07260394096374512]
['forest', '2023-09-14T23:14:17.951221', 3.0994415283203125e-06, 0.10350155830383301, 0.10350465774536133]
['room', '2023-09-14T23:14:21.949400', 2.1457672119140625e-06, 0.09089350700378418, 0.0908956527709961]
['the', '2023-09-14T23:14:26.085218', 2.6226043701171875e-06, 0.10765361785888672, 0.10765624046325684]
['of', '2023-09-14T23:14:30.169381', 3.337860107421875e-06, 0.13237667083740234, 0.13238000869750977]
['.', '2023-09-14T23:14:34.187178', 3.5762786865234375e-06, 0.14487957954406738, 0.1448831558227539]
['##o', '2023-09-14T23:14:38.180888', 3.337860107421875e-06, 0.1058661937713623, 0.10586953163146973]
['give', '2023-09-14T23:14:42.219344', 2.6226043701171875e-06, 0.1027688980102539, 0.10277152061462402]
['my', '2023-09-14T23:14:46.160461', 2.6226043701171875e-06, 0.11201047897338867, 0.11201310157775879]
['.', '2023-09-14T23:14:50.113205', 3.0994415283203125e-06, 0.08472609519958496, 0.08472919464111328]
['a', '2023-09-14T23:14:54.050941', 2.86102294921875e-06, 0.12370562553405762, 0.12370848655700684]
['so', '2023-09-14T23:14:58.024876', 1.6689300537109375e-06, 0.1309349536895752, 0.1309366226196289]
['to', '2023-09-14T23:15:02.030715', 3.0994415283203125e-06, 0.12302875518798828, 0.1230318546295166]
['of', '2023-09-14T23:15:06.047456', 3.337860107421875e-06, 0.13197016716003418, 0.1319735050201416]
['long', '2023-09-14T23:15:10.041889', 2.384185791015625e-06, 0.09380125999450684, 0.09380364418029785]
