["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T23:25:14.593840', 0.0015022754669189453, 1.6697373390197754, 1.6712396144866943]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:25:16.596483', 0.0012094974517822266, 1.4306817054748535, 1.4318912029266357]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:25:18.582378', 0.000972747802734375, 1.34736967086792, 1.3483424186706543]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T23:25:20.612914', 0.0005242824554443359, 1.8065369129180908, 1.8070611953735352]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T23:25:22.690651', 0.00032448768615722656, 1.4661386013031006, 1.4664630889892578]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T23:25:24.609863', 0.0007469654083251953, 1.515730381011963, 1.516477346420288]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:25:26.644742', 0.0010101795196533203, 1.4270801544189453, 1.4280903339385986]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:25:28.643832', 0.0005536079406738281, 1.3413474559783936, 1.3419010639190674]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:25:30.637115', 0.00033736228942871094, 1.3302052021026611, 1.3305425643920898]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T23:25:32.598029', 0.0005118846893310547, 1.3302690982818604, 1.3307809829711914]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:25:34.637719', 0.0003952980041503906, 1.4187488555908203, 1.4191441535949707]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T23:25:36.741455', 0.0007412433624267578, 1.3716890811920166, 1.3724303245544434]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T23:25:38.777071', 0.0007963180541992188, 1.4118342399597168, 1.412630558013916]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T23:25:40.846318', 0.00035500526428222656, 1.4664247035980225, 1.4667797088623047]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T23:25:42.861486', 0.00034332275390625, 1.4861798286437988, 1.486523151397705]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T23:25:44.924631', 0.000446319580078125, 1.6108264923095703, 1.6112728118896484]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:25:46.877032', 0.0003757476806640625, 1.5773730278015137, 1.5777487754821777]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T23:25:48.856126', 0.0007345676422119141, 1.4763729572296143, 1.4771075248718262]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:25:50.875816', 0.0007517337799072266, 1.3339240550994873, 1.3346757888793945]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T23:25:52.864295', 0.00078582763671875, 1.3327372074127197, 1.3335230350494385]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:25:54.914383', 0.0008807182312011719, 1.3957867622375488, 1.39666748046875]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T23:25:56.906662', 0.00047588348388671875, 1.3433806896209717, 1.3438565731048584]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T23:25:58.855623', 0.0006830692291259766, 1.4325690269470215, 1.4332520961761475]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:26:00.831658', 0.0007441043853759766, 1.3985846042633057, 1.3993287086486816]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T23:26:02.806242', 0.0006496906280517578, 1.3958768844604492, 1.396526575088501]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T23:26:04.818140', 0.000537872314453125, 1.483851432800293, 1.484389305114746]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T23:26:06.744690', 0.0007569789886474609, 1.4203729629516602, 1.4211299419403076]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T23:26:08.756412', 0.0008015632629394531, 1.332179307937622, 1.3329808712005615]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T23:26:10.720094', 0.0007297992706298828, 1.3926033973693848, 1.3933331966400146]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T23:26:12.723189', 0.0007557868957519531, 1.3889176845550537, 1.3896734714508057]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T23:26:14.728612', 0.0008609294891357422, 1.416466236114502, 1.4173271656036377]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T23:26:16.713584', 0.0007269382476806641, 1.3751742839813232, 1.375901222229004]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T23:26:18.747810', 0.0004820823669433594, 1.4440302848815918, 1.4445123672485352]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T23:26:20.823646', 0.0008170604705810547, 1.350372552871704, 1.3511896133422852]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:26:22.745234', 0.0008471012115478516, 1.3041276931762695, 1.3049747943878174]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T23:26:24.777176', 0.0006909370422363281, 1.546250343322754, 1.5469412803649902]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:26:26.775267', 0.00038361549377441406, 1.452052116394043, 1.4524357318878174]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:26:28.772578', 0.0007839202880859375, 1.3887040615081787, 1.3894879817962646]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T23:26:30.726818', 0.0004048347473144531, 1.3353872299194336, 1.335792064666748]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T23:26:32.771974', 0.0007970333099365234, 1.3979482650756836, 1.3987452983856201]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T23:26:34.872272', 0.0007550716400146484, 1.5295336246490479, 1.5302886962890625]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T23:26:36.906807', 0.001024484634399414, 1.4032843112945557, 1.404308795928955]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T23:26:38.976715', 0.0008111000061035156, 1.3246774673461914, 1.325488567352295]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T23:26:40.991196', 0.0007181167602539062, 1.388357162475586, 1.3890752792358398]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T23:26:43.056781', 0.0008754730224609375, 1.3296027183532715, 1.3304781913757324]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:26:45.008503', 0.0007538795471191406, 1.3898091316223145, 1.3905630111694336]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:26:46.983847', 0.00043201446533203125, 1.4467296600341797, 1.4471616744995117]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:26:49.004273', 0.0007126331329345703, 1.3908114433288574, 1.391524076461792]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:26:50.989905', 0.0003561973571777344, 1.40067720413208, 1.4010334014892578]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:26:53.041144', 0.000797271728515625, 1.3826968669891357, 1.3834941387176514]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:26:55.036562', 0.000736236572265625, 1.4736056327819824, 1.474341869354248]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T23:26:56.982876', 0.0003681182861328125, 1.3818645477294922, 1.382232666015625]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:26:58.962111', 0.0009341239929199219, 1.3939728736877441, 1.394906997680664]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T23:27:00.937031', 0.0007245540618896484, 1.3923602104187012, 1.3930847644805908]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:27:02.947790', 0.0003731250762939453, 1.395589828491211, 1.3959629535675049]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T23:27:04.875025', 0.0007529258728027344, 1.424393892288208, 1.4251468181610107]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T23:27:06.885071', 0.0007815361022949219, 1.3892409801483154, 1.3900225162506104]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:27:08.851357', 0.0007860660552978516, 1.3815858364105225, 1.3823719024658203]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:27:10.854558', 0.0008931159973144531, 1.397597074508667, 1.3984901905059814]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T23:27:12.857559', 0.0008082389831542969, 1.336916446685791, 1.3377246856689453]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:27:14.840360', 0.0007150173187255859, 1.3820288181304932, 1.3827438354492188]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T23:27:16.875010', 0.0008568763732910156, 1.445718765258789, 1.44657564163208]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:27:18.949095', 0.0006918907165527344, 1.384990930557251, 1.3856828212738037]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:27:20.870335', 0.00091552734375, 1.2959144115447998, 1.2968299388885498]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:27:22.901209', 0.0009036064147949219, 1.303931713104248, 1.304835319519043]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:27:24.900885', 0.0007674694061279297, 1.3074710369110107, 1.3082385063171387]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T23:27:26.897226', 0.0007207393646240234, 1.502288818359375, 1.503009557723999]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:27:28.852009', 0.0009016990661621094, 1.3213670253753662, 1.3222687244415283]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T23:27:30.897209', 0.0007772445678710938, 1.3869051933288574, 1.3876824378967285]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T23:27:32.996205', 0.000682830810546875, 1.4461240768432617, 1.4468069076538086]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T23:27:35.031138', 0.0003142356872558594, 1.385906457901001, 1.3862206935882568]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:27:37.101933', 0.0008447170257568359, 1.3639225959777832, 1.36476731300354]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T23:27:39.116341', 0.0007739067077636719, 1.3046929836273193, 1.305466890335083]
